LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
1.0,GAS,10,AlphaTauri,10.0,0 days 00:01:32.608000,False,,0 days 00:00:31.058000,0 days 00:00:29.669000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
2.0,GAS,10,AlphaTauri,10.0,0 days 00:01:27.139000,True,0 days 00:00:28.216000,0 days 00:00:30.088000,0 days 00:00:28.835000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
3.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.536000,True,0 days 00:00:28.147000,0 days 00:00:29.608000,0 days 00:00:28.781000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
4.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.255000,True,0 days 00:00:28.078000,0 days 00:00:29.545000,0 days 00:00:28.632000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
5.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.196000,True,0 days 00:00:27.948000,0 days 00:00:29.540000,0 days 00:00:28.708000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
6.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.364000,False,0 days 00:00:27.969000,0 days 00:00:29.590000,0 days 00:00:28.805000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
7.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.160000,True,0 days 00:00:27.907000,0 days 00:00:29.308000,0 days 00:00:28.945000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
8.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.485000,False,0 days 00:00:27.975000,0 days 00:00:29.691000,0 days 00:00:28.819000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
9.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.229000,False,0 days 00:00:27.946000,0 days 00:00:29.712000,0 days 00:00:28.571000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
10.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.157000,True,0 days 00:00:27.870000,0 days 00:00:29.610000,0 days 00:00:28.677000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
11.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.200000,False,0 days 00:00:28.030000,0 days 00:00:29.656000,0 days 00:00:28.514000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
12.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.047000,True,0 days 00:00:28.009000,0 days 00:00:29.438000,0 days 00:00:28.600000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
13.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.432000,False,0 days 00:00:28.156000,0 days 00:00:29.602000,0 days 00:00:28.674000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
14.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.308000,False,0 days 00:00:28.109000,0 days 00:00:29.530000,0 days 00:00:28.669000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
15.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.350000,False,0 days 00:00:28.067000,0 days 00:00:29.696000,0 days 00:00:28.587000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
16.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.266000,False,0 days 00:00:28.170000,0 days 00:00:29.545000,0 days 00:00:28.551000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
17.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.281000,False,0 days 00:00:28.202000,0 days 00:00:29.511000,0 days 00:00:28.568000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
18.0,GAS,10,AlphaTauri,10.0,0 days 00:01:26.519000,False,0 days 00:00:28.160000,0 days 00:00:29.630000,0 days 00:00:28.729000,SOFT,,,,1.0,10.0,Finished,2020,GP Monaco,historica
19.0,GAS,10,AlphaTauri,11.0,0 days 00:01:30.727000,False,0 days 00:00:28.216000,0 days 00:00:29.626000,0 days 00:00:32.885000,SOFT,0 days 01:00:55.787000,0 days 01:01:19.881000,0 days 00:00:24.094000,1.0,10.0,Finished,2020,GP Monaco,historica
20.0,GAS,10,AlphaTauri,15.0,0 days 00:02:14.173000,False,0 days 00:00:55.065000,0 days 00:00:37.702000,0 days 00:00:41.406000,HARD,,,,1.0,10.0,Finished,2020,GP Monaco,historica
21.0,GAS,10,AlphaTauri,14.0,0 days 00:01:56.545000,False,0 days 00:00:36.378000,0 days 00:00:40.175000,0 days 00:00:39.992000,HARD,,,,1.0,10.0,Finished,2020,GP Monaco,historica
22.0,GAS,10,AlphaTauri,9.0,0 days 00:01:47.466000,False,0 days 00:00:29.500000,0 days 00:00:32.604000,0 days 00:00:45.362000,HARD,,,,1.0,10.0,Finished,2020,GP Monaco,historica
23.0,GAS,10,AlphaTauri,3.0,0 days 00:01:57.108000,False,0 days 00:00:30.983000,0 days 00:00:37.705000,0 days 00:00:48.420000,HARD,,,,1.0,10.0,Finished,2020,GP Monaco,historica
24.0,GAS,10,AlphaTauri,3.0,0 days 00:01:26.016000,True,0 days 00:00:28.124000,0 days 00:00:29.349000,0 days 00:00:28.543000,HARD,,,,1.0,10.0,Finished,2020,GP Monaco,historica
25.0,GAS,10,AlphaTauri,3.0,0 days 00:01:57.481000,False,0 days 00:00:35.800000,0 days 00:00:42.946000,0 days 00:00:38.735000,HARD,,,,1.0,10.0,Finished,2020,GP Monaco,historica
26.0,GAS,10,AlphaTauri,3.0,,False,0 days 00:00:43.899000,0 days 00:00:51.103000,0 days 00:01:07.378000,HARD,0 days 01:14:53.936000,0 days 01:40:13.754000,0 days 00:25:19.818000,1.0,10.0,Finished,2020,GP Monaco,historica
27.0,GAS,10,AlphaTauri,3.0,,False,,0 days 00:00:55.647000,0 days 00:01:08.085000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
28.0,GAS,10,AlphaTauri,1.0,0 days 00:02:19.007000,False,0 days 00:01:21.546000,0 days 00:00:29.481000,0 days 00:00:27.980000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
29.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.607000,True,0 days 00:00:28.096000,0 days 00:00:28.417000,0 days 00:00:28.094000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
30.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.707000,False,0 days 00:00:28.144000,0 days 00:00:28.496000,0 days 00:00:28.067000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
31.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.642000,False,0 days 00:00:28.213000,0 days 00:00:28.459000,0 days 00:00:27.970000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
32.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.257000,True,0 days 00:00:28.019000,0 days 00:00:28.384000,0 days 00:00:27.854000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
33.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.044000,True,0 days 00:00:27.990000,0 days 00:00:28.280000,0 days 00:00:27.774000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
34.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.037000,True,0 days 00:00:27.937000,0 days 00:00:28.286000,0 days 00:00:27.814000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
35.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.245000,False,0 days 00:00:28.055000,0 days 00:00:28.250000,0 days 00:00:27.940000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
36.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.555000,False,0 days 00:00:28.142000,0 days 00:00:28.474000,0 days 00:00:27.939000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
37.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.390000,False,0 days 00:00:28.046000,0 days 00:00:28.440000,0 days 00:00:27.904000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
38.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.341000,False,0 days 00:00:28.128000,0 days 00:00:28.327000,0 days 00:00:27.886000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
39.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.083000,False,0 days 00:00:28.089000,0 days 00:00:28.184000,0 days 00:00:27.810000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
40.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.134000,False,0 days 00:00:28.057000,0 days 00:00:28.335000,0 days 00:00:27.742000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
41.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.312000,False,0 days 00:00:28.258000,0 days 00:00:28.293000,0 days 00:00:27.761000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
42.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.325000,False,0 days 00:00:28.169000,0 days 00:00:28.282000,0 days 00:00:27.874000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
43.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.491000,False,0 days 00:00:28.280000,0 days 00:00:28.291000,0 days 00:00:27.920000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
44.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.539000,False,0 days 00:00:28.281000,0 days 00:00:28.288000,0 days 00:00:27.970000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
45.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.576000,False,0 days 00:00:28.239000,0 days 00:00:28.384000,0 days 00:00:27.953000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
46.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.404000,False,0 days 00:00:28.122000,0 days 00:00:28.307000,0 days 00:00:27.975000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
47.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.274000,False,0 days 00:00:28.091000,0 days 00:00:28.267000,0 days 00:00:27.916000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
48.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.467000,False,0 days 00:00:28.108000,0 days 00:00:28.325000,0 days 00:00:28.034000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
49.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.350000,False,0 days 00:00:28.148000,0 days 00:00:28.164000,0 days 00:00:28.038000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
50.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.367000,False,0 days 00:00:28.052000,0 days 00:00:28.241000,0 days 00:00:28.074000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
51.0,GAS,10,AlphaTauri,1.0,0 days 00:01:24.754000,False,0 days 00:00:28.272000,0 days 00:00:28.427000,0 days 00:00:28.055000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
52.0,GAS,10,AlphaTauri,1.0,0 days 00:01:25.111000,False,0 days 00:00:28.331000,0 days 00:00:28.561000,0 days 00:00:28.219000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
53.0,GAS,10,AlphaTauri,1.0,0 days 00:01:25.783000,False,0 days 00:00:28.438000,0 days 00:00:28.815000,0 days 00:00:28.530000,MEDIUM,,,,1.0,10.0,Finished,2020,GP Monaco,historica
1.0,SAI,55,McLaren,2.0,0 days 00:01:27.292000,False,,0 days 00:00:29.135000,0 days 00:00:28.509000,SOFT,,,,2.0,3.0,Finished,2020,GP Monaco,historica
2.0,SAI,55,McLaren,2.0,0 days 00:01:25.769000,True,0 days 00:00:28.218000,0 days 00:00:29.098000,0 days 00:00:28.453000,SOFT,,,,2.0,3.0,Finished,2020,GP Monaco,historica
3.0,SAI,55,McLaren,2.0,0 days 00:01:25.780000,False,0 days 00:00:28.221000,0 days 00:00:29.028000,0 days 00:00:28.531000,SOFT,,,,2.0,3.0,Finished,2020,GP Monaco,historica
4.0,SAI,55,McLaren,2.0,0 days 00:01:25.822000,False,0 days 00:00:28.250000,0 days 00:00:29.147000,0 days 00:00:28.425000,SOFT,,,,2.0,3.0,Finished,2020,GP Monaco,historica
5.0,SAI,55,McLaren,2.0,0 days 00:01:25.811000,False,0 days 00:00:28.195000,0 days 00:00:29.197000,0 days 00:00:28.419000,SOFT,,,,2.0,3.0,Finished,2020,GP Monaco,historica
