LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
1.0,GAS,10,Toro Rosso,14.0,0 days 00:01:34.820000,False,,0 days 00:00:31.637000,0 days 00:00:30.163000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
2.0,GAS,10,Toro Rosso,13.0,0 days 00:01:27.440000,True,0 days 00:00:28.465000,0 days 00:00:30.036000,0 days 00:00:28.939000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
3.0,GAS,10,Toro Rosso,13.0,0 days 00:01:27.313000,True,0 days 00:00:28.488000,0 days 00:00:29.415000,0 days 00:00:29.410000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
4.0,GAS,10,Toro Rosso,13.0,0 days 00:01:27.121000,True,0 days 00:00:28.257000,0 days 00:00:29.857000,0 days 00:00:29.007000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
5.0,GAS,10,Toro Rosso,13.0,0 days 00:01:26.515000,True,0 days 00:00:28.415000,0 days 00:00:29.201000,0 days 00:00:28.899000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
6.0,GAS,10,Toro Rosso,14.0,0 days 00:01:34.294000,False,0 days 00:00:28.417000,0 days 00:00:29.211000,0 days 00:00:36.666000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
7.0,GAS,10,Toro Rosso,13.0,0 days 00:01:27.838000,False,0 days 00:00:28.413000,0 days 00:00:29.260000,0 days 00:00:30.165000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
8.0,GAS,10,Toro Rosso,14.0,0 days 00:01:27.868000,False,0 days 00:00:28.701000,0 days 00:00:30.324000,0 days 00:00:28.843000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
9.0,GAS,10,Toro Rosso,14.0,0 days 00:01:26.593000,False,0 days 00:00:28.408000,0 days 00:00:29.325000,0 days 00:00:28.860000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
10.0,GAS,10,Toro Rosso,14.0,0 days 00:01:26.083000,True,0 days 00:00:28.347000,0 days 00:00:29.059000,0 days 00:00:28.677000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
11.0,GAS,10,Toro Rosso,14.0,0 days 00:01:26.331000,False,0 days 00:00:28.301000,0 days 00:00:29.138000,0 days 00:00:28.892000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
12.0,GAS,10,Toro Rosso,14.0,0 days 00:01:25.695000,True,0 days 00:00:28.188000,0 days 00:00:28.974000,0 days 00:00:28.533000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
13.0,GAS,10,Toro Rosso,14.0,0 days 00:01:26.329000,False,0 days 00:00:28.366000,0 days 00:00:29.120000,0 days 00:00:28.843000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
14.0,GAS,10,Toro Rosso,14.0,0 days 00:01:26.505000,False,0 days 00:00:28.395000,0 days 00:00:29.303000,0 days 00:00:28.807000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
15.0,GAS,10,Toro Rosso,13.0,0 days 00:01:26.575000,False,0 days 00:00:28.518000,0 days 00:00:29.315000,0 days 00:00:28.742000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
16.0,GAS,10,Toro Rosso,13.0,0 days 00:01:26.055000,False,0 days 00:00:28.488000,0 days 00:00:28.955000,0 days 00:00:28.612000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
17.0,GAS,10,Toro Rosso,13.0,0 days 00:01:26.155000,False,0 days 00:00:28.417000,0 days 00:00:29.043000,0 days 00:00:28.695000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
18.0,GAS,10,Toro Rosso,14.0,0 days 00:01:27.272000,False,0 days 00:00:28.968000,0 days 00:00:29.490000,0 days 00:00:28.814000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
19.0,GAS,10,Toro Rosso,14.0,0 days 00:01:26.253000,False,0 days 00:00:28.514000,0 days 00:00:29.117000,0 days 00:00:28.622000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
20.0,GAS,10,Toro Rosso,14.0,0 days 00:01:26.089000,False,0 days 00:00:28.399000,0 days 00:00:29.078000,0 days 00:00:28.612000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
21.0,GAS,10,Toro Rosso,13.0,0 days 00:01:26.109000,False,0 days 00:00:28.459000,0 days 00:00:28.948000,0 days 00:00:28.702000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
22.0,GAS,10,Toro Rosso,12.0,0 days 00:01:26.284000,False,0 days 00:00:28.382000,0 days 00:00:29.279000,0 days 00:00:28.623000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
23.0,GAS,10,Toro Rosso,11.0,0 days 00:01:26.311000,False,0 days 00:00:28.432000,0 days 00:00:29.318000,0 days 00:00:28.561000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
24.0,GAS,10,Toro Rosso,11.0,0 days 00:01:26.042000,False,0 days 00:00:28.405000,0 days 00:00:29.086000,0 days 00:00:28.551000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
25.0,GAS,10,Toro Rosso,11.0,0 days 00:01:25.933000,False,0 days 00:00:28.435000,0 days 00:00:29.026000,0 days 00:00:28.472000,MEDIUM,,,,11.0,17.0,+1 Lap,2019,GP Monza,historica
