LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
1.0,VER,1,Red Bull Racing,12.0,0 days 00:01:39.161000,False,,0 days 00:00:49.176000,0 days 00:00:18.794000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
2.0,VER,1,Red Bull Racing,10.0,0 days 00:01:27.134000,True,0 days 00:00:21.981000,0 days 00:00:46.412000,0 days 00:00:18.741000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
3.0,VER,1,Red Bull Racing,10.0,0 days 00:01:26.240000,True,0 days 00:00:21.716000,0 days 00:00:45.980000,0 days 00:00:18.544000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
4.0,VER,1,Red Bull Racing,10.0,0 days 00:01:26.702000,False,0 days 00:00:22.151000,0 days 00:00:46.150000,0 days 00:00:18.401000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
5.0,VER,1,Red Bull Racing,9.0,0 days 00:01:25.394000,True,0 days 00:00:21.773000,0 days 00:00:45.180000,0 days 00:00:18.441000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
6.0,VER,1,Red Bull Racing,8.0,0 days 00:01:24.311000,True,0 days 00:00:21.513000,0 days 00:00:44.507000,0 days 00:00:18.291000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
7.0,VER,1,Red Bull Racing,8.0,0 days 00:01:24.342000,False,0 days 00:00:21.324000,0 days 00:00:44.661000,0 days 00:00:18.357000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
8.0,VER,1,Red Bull Racing,8.0,0 days 00:01:24.657000,False,0 days 00:00:21.307000,0 days 00:00:44.926000,0 days 00:00:18.424000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
9.0,VER,1,Red Bull Racing,8.0,0 days 00:01:24.778000,False,0 days 00:00:21.402000,0 days 00:00:45.080000,0 days 00:00:18.296000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
10.0,VER,1,Red Bull Racing,7.0,0 days 00:01:24.015000,True,0 days 00:00:21.208000,0 days 00:00:44.455000,0 days 00:00:18.352000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
11.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.156000,False,0 days 00:00:21.310000,0 days 00:00:44.612000,0 days 00:00:18.234000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
12.0,VER,1,Red Bull Racing,6.0,0 days 00:01:23.430000,True,0 days 00:00:21.074000,0 days 00:00:44.159000,0 days 00:00:18.197000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
13.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.512000,False,0 days 00:00:21.427000,0 days 00:00:44.654000,0 days 00:00:18.431000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
14.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.791000,False,0 days 00:00:21.468000,0 days 00:00:45.052000,0 days 00:00:18.271000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
15.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.669000,False,0 days 00:00:21.620000,0 days 00:00:44.775000,0 days 00:00:18.274000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
16.0,VER,1,Red Bull Racing,6.0,0 days 00:01:25.131000,False,0 days 00:00:21.616000,0 days 00:00:45.371000,0 days 00:00:18.144000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
17.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.328000,False,0 days 00:00:21.517000,0 days 00:00:44.642000,0 days 00:00:18.169000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
18.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.248000,False,0 days 00:00:21.508000,0 days 00:00:44.620000,0 days 00:00:18.120000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
19.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.493000,False,0 days 00:00:21.571000,0 days 00:00:44.905000,0 days 00:00:18.017000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
20.0,VER,1,Red Bull Racing,6.0,0 days 00:01:23.915000,False,0 days 00:00:21.355000,0 days 00:00:44.416000,0 days 00:00:18.144000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
21.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.269000,False,0 days 00:00:22.164000,0 days 00:00:44.189000,0 days 00:00:17.916000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
22.0,VER,1,Red Bull Racing,6.0,0 days 00:01:25.055000,False,0 days 00:00:21.988000,0 days 00:00:44.995000,0 days 00:00:18.072000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
23.0,VER,1,Red Bull Racing,6.0,0 days 00:01:24.267000,False,0 days 00:00:21.588000,0 days 00:00:44.576000,0 days 00:00:18.103000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
24.0,VER,1,Red Bull Racing,5.0,0 days 00:01:24.530000,False,0 days 00:00:21.417000,0 days 00:00:44.885000,0 days 00:00:18.228000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
25.0,VER,1,Red Bull Racing,5.0,0 days 00:01:24.156000,False,0 days 00:00:21.308000,0 days 00:00:44.707000,0 days 00:00:18.141000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
26.0,VER,1,Red Bull Racing,5.0,0 days 00:01:25.252000,False,0 days 00:00:21.485000,0 days 00:00:45.403000,0 days 00:00:18.364000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
27.0,VER,1,Red Bull Racing,5.0,0 days 00:01:28.393000,False,0 days 00:00:21.572000,0 days 00:00:46.974000,0 days 00:00:19.847000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
28.0,VER,1,Red Bull Racing,4.0,0 days 00:01:51.717000,False,0 days 00:00:32.740000,0 days 00:00:55.199000,0 days 00:00:23.778000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
29.0,VER,1,Red Bull Racing,2.0,0 days 00:01:45.014000,False,0 days 00:00:25.007000,0 days 00:00:55.169000,0 days 00:00:24.838000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
30.0,VER,1,Red Bull Racing,2.0,0 days 00:01:59.319000,False,0 days 00:00:30.773000,0 days 00:01:00.949000,0 days 00:00:27.597000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
31.0,VER,1,Red Bull Racing,2.0,0 days 00:02:04.967000,False,0 days 00:00:33.013000,0 days 00:01:00.259000,0 days 00:00:31.695000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
32.0,VER,1,Red Bull Racing,2.0,,False,0 days 00:00:35.920000,0 days 00:01:11.429000,0 days 00:00:51.280000,INTERMEDIATE,0 days 02:00:37.713000,0 days 02:24:06.937000,0 days 00:23:29.224000,1.0,17.0,Finished,2024,GP São Paulo,historica
33.0,VER,1,Red Bull Racing,2.0,,False,,0 days 00:01:15.809000,0 days 00:00:46.384000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
34.0,VER,1,Red Bull Racing,2.0,0 days 00:01:30.360000,False,0 days 00:00:23.365000,0 days 00:00:47.904000,0 days 00:00:19.091000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
35.0,VER,1,Red Bull Racing,2.0,0 days 00:01:28.006000,False,0 days 00:00:22.827000,0 days 00:00:46.427000,0 days 00:00:18.752000,INTERMEDIATE,,,,1.0,17.0,Finished,2024,GP São Paulo,historica
